,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
742,2014 XW47,0.23960983264492938,0.46557842428230806,0.2215682086318029,0.4550972754841215,43.66649041408231,"[0.10718792539545194, 0.2460036984008311, 43.66644726365183]","[0.11531022030230781, 0.24988629813462054, 43.666585348592506]","[0.11058501080257287, 0.2565892017894162, 43.66660453715973]","[0.10849992914368255, 0.2586764763274348, 43.666614185972975]","[0.11443696707399224, 0.25346907765095367, 43.666569806808916]","[0.11543771995227993, 0.2471929388255076, 43.66645066740326]","[0.09734766459599432, 0.24509203306551597, 43.66637612678125]","[0.09365567833562513, 0.24538320265291919, 43.666375869911015]","[0.11416094411311385, 0.24694928389855067, 43.666464375846886]"
743,2014 YE92,0.4393659744503053,0.42051081722121303,0.2125732226060958,0.3786315785628968,65.97379754330011,"[0.028297686815675283, 0.08794661777948752, 65.97409305015795]","[0.0368439866241523, 0.08889610482363225, 65.97450827205772]","[0.04672633765546317, 0.09405512658864656, 65.97319601178015]","[0.05135243614715781, 0.09504372236589176, 65.97314366343912]","[0.032818778944155254, 0.0890996521994675, 65.97450528715892]","[0.03159472990942286, 0.08797000155376475, 65.97474607682065]","[0.03581253493004808, 0.08944339562811249, 65.9738002533659]","[0.055344351491883076, 0.09586329562826075, 65.97387298779576]","[0.053304970734945244, 0.09651585063912126, 65.97344061925399]"
744,2014 YU72,0.1541711730724166,0.4816503860019295,0.12318341295632733,0.4528648679258689,46.53352698427224,"[0.022622303007172974, 0.21597712917735146, 46.54026326650326]","[0.026514632289376647, 0.2154250933864918, 46.53926798083837]","[0.026906898115947004, 0.2163576163392139, 46.53140167515006]","[0.023797040705844808, 0.21556019231307916, 46.5320930623483]","[0.028899515160974, 0.2160845982079959, 46.53270157668214]","[0.02268107388440007, 0.21649812871450205, 46.52837298445625]","[0.0270532681144931, 0.21597261885735894, 46.52896440618869]","[0.02506427141780748, 0.21631639533961936, 46.53370301788308]","[0.02492622196719183, 0.21630046710327763, 46.53429834587552]"
745,2015 QX33,0.09026642388986887,0.400273728069516,0.08356566554517776,0.3995073879403623,40.53236140988544,"[0.04278922990557148, 0.32025359376703066, 40.5324499633434]","[0.0394267402594055, 0.31914564134670004, 40.53224890579854]","[0.0377793888892235, 0.31953061762387874, 40.53226907106891]","[0.038550703538289585, 0.3194667583791189, 40.53235899367259]","[0.04122317781032124, 0.31950214311155917, 40.532330516795085]","[0.041955779696075314, 0.32022841904306326, 40.53232178407561]","[0.03796613415986837, 0.3193596767887199, 40.53234970382569]","[0.03939189158593742, 0.3195262430265147, 40.53236901295758]","[0.04352716280469083, 0.32057744793422216, 40.532409960009495]"
746,2014 YF92,0.1262851079848214,0.47342453430724063,0.10308414590518811,0.4722673449120377,43.28771605719159,"[0.020520960176145485, 0.27455890428252727, 43.287594610762554]","[0.022189724591259733, 0.27311832528434743, 43.28758086458733]","[0.021284438307519964, 0.27465411220913766, 43.28761744338798]","[0.023858451228402806, 0.27464432986240617, 43.28760756128478]","[0.019591628594148654, 0.2729535092126572, 43.28789512186332]","[0.02364564086657213, 0.27518688748778647, 43.287881588708494]","[0.02089165793167338, 0.2740808153606761, 43.28780188251741]","[0.022629192120991255, 0.2736481359396862, 43.28774649464795]","[0.0216091753606114, 0.274764533018644, 43.287683251802385]"
747,2014 YR72,0.16425097786027854,0.4221562778380598,0.16385428697556031,0.420197444356244,39.40310337347001,"[0.15235543489798534, 0.26444291829646865, 39.40310402569894]","[0.151965956404355, 0.2640787607508302, 39.40304191719838]","[0.1399800689676188, 0.26458380162688105, 39.40319024840261]","[0.15687563512723765, 0.26494724811583087, 39.403104322676505]","[0.15044931286512692, 0.26392954726973616, 39.40322501941721]","[0.15996514640214213, 0.2630580762397227, 39.403321110038235]","[0.14585109090021559, 0.2633162489110158, 39.403033258013515]","[0.1557330375112186, 0.26345051328511726, 39.40308073382354]","[0.1376491557944967, 0.2645404354844873, 39.40295797785286]"
748,2015 QY33,0.035034616614614524,0.5201883754701342,0.023488291955276006,0.5073529749677093,42.91937008878473,"[0.005992222264191102, 0.2768030938650128, 42.919328830625034]","[0.004103741445338091, 0.27532899679588485, 42.919369747235784]","[0.0061380736069145386, 0.2771929940667762, 42.91938460291381]","[0.004011634648162856, 0.2763249428568889, 42.91936199807434]","[0.005720503519045941, 0.27557070174656545, 42.91936768817188]","[0.004303353864225709, 0.27747337138190037, 42.91938509477019]","[0.005272065048971946, 0.2758435770225938, 42.91939594528304]","[0.004865358275300808, 0.27602702067828283, 42.91940256444254]","[0.005290444482707368, 0.2773910601133021, 42.91937480556476]"
749,2014 YS72,0.4038294770027642,0.3967687884566139,0.36495996655052887,0.3784059167073667,55.39388786684992,"[0.18575473270295018, 0.2063182959120857, 55.45174252340729]","[0.2069063826559189, 0.20044681338549097, 55.56342808816427]","[0.17295615793005087, 0.20103588679610043, 55.50322557505674]","[0.16645394298317823, 0.20270421835465044, 55.34907966362212]","[0.19161167494132025, 0.19883233385479998, 55.25410229877888]","[0.15915327447005057, 0.20173413767613238, 55.2720424810527]","[0.15028802545530437, 0.1933090996584494, 55.35508807409594]","[0.1434319869463344, 0.19349512695158175, 55.3893605791133]","[0.10283328732748134, 0.17960730522397922, 55.40545741835443]"
750,2016 PK220,0.23321039750146227,0.6619560158294298,0.02562861358340444,0.64777506353265,49.99200503973566,"[0.004865596450111917, 0.17672748335644234, 49.95514276590166]","[0.008971154512380643, 0.17574405963968823, 49.96825824219506]","[0.012577011316259233, 0.176378500660654, 49.987131226474176]","[0.01175587140463786, 0.1757870319544411, 50.00253995585155]","[0.004483495695648463, 0.17572250209968365, 50.010373267746836]","[0.004948015160047186, 0.17540297294261567, 50.011589896856314]","[0.005333396349321834, 0.17555100836068097, 50.00952452801489]","[0.013250403935124432, 0.17638795791216313, 49.99764845607235]","[0.011913652290412245, 0.17536011895182815, 49.997846913022016]"
751,2014 YG92,0.16085148810243685,0.4367001265666157,0.15793621860338833,0.40266384504628017,47.73364428115751,"[0.16127787565580565, 0.17122058965707554, 47.73329599734128]","[0.15862874683590142, 0.17964453481752135, 47.73385444171104]","[0.14601360004443428, 0.16842934345499574, 47.733545231835244]","[0.16905033172825099, 0.17430780493284118, 47.73382132055636]","[0.16174474729834953, 0.17492893599382087, 47.73408664897215]","[0.1508550096842114, 0.16973263669223382, 47.733394553023494]","[0.1624473602928611, 0.17834380835946217, 47.73366328948588]","[0.14874940194422323, 0.17082860215140566, 47.73377739879289]","[0.1619917607081417, 0.17211521867320995, 47.733662672356935]"
752,2014 YH92,0.07394525445443044,0.4730959998448142,0.0691379714999498,0.47290508812388554,38.67881671529378,"[0.029413015919884104, 0.384956230737026, 38.67874708084875]","[0.0288509212849507, 0.38478120642370617, 38.6788655162337]","[0.02592565618871938, 0.3823102876187578, 38.67892435885411]","[0.027346836031788137, 0.38261648560285616, 38.67894152846843]","[0.028337964696169508, 0.38449561254994974, 38.67884088701793]","[0.028365604881357476, 0.38479254912206956, 38.67876925632649]","[0.02669307228800593, 0.3827783290631643, 38.67879096355718]","[0.0262200759718055, 0.3820145574549345, 38.67878715938627]","[0.029557090412097056, 0.3847655882708613, 38.67877203534702]"
753,2016 SX105,0.305191250674203,0.5709304790422631,0.12550123972418673,0.5676207733856331,50.63458552684866,"[0.03562679333510111, 0.19160142457389087, 50.636903666768205]","[0.020588738447803415, 0.18870666878054837, 50.63505334627784]","[0.016422135824338848, 0.18965931425460458, 50.63585070568456]","[0.02924288349518042, 0.18941864846105932, 50.63435833559504]","[0.03244098355169502, 0.19065657501068012, 50.63158858808182]","[0.0176101374035702, 0.18943287699080708, 50.63055983582666]","[0.018732896950874413, 0.18934836441257724, 50.63112572670526]","[0.032872299977169346, 0.1909838533206035, 50.633596052452006]","[0.0271710936316478, 0.1896076611185932, 50.637457789946815]"
754,2015 QZ33,0.3355912038656039,0.45318379896891675,0.31139885390814537,0.4497714663521766,55.03317590491542,"[0.06078910166982863, 0.1507511900713925, 55.03467292200285]","[0.07154207574629746, 0.14977656289818264, 55.03503160313798]","[0.07728254489172434, 0.15045779986786237, 55.035515458511654]","[0.061224335101239265, 0.15075168464982786, 55.03564394540432]","[0.07938938095316313, 0.15061404367896428, 55.03595354115711]","[0.06926005989522446, 0.14963232447527916, 55.03554780347493]","[0.0648466841193842, 0.15148212229656977, 55.034534604821296]","[0.0777798031295292, 0.14847741753953492, 55.0314302045277]","[0.0631171077879714, 0.15055650812639584, 55.02522552795564]"
755,2014 YJ92,0.2542100051462649,0.53842322413172,0.22313374412524317,0.5026124597108603,43.66602433073052,"[0.10117769881758562, 0.25813879276002766, 43.665908871276905]","[0.10893041903945756, 0.2568970817155994, 43.665983572018156]","[0.11000619042446277, 0.2591744034815414, 43.666219743541326]","[0.10607631045633613, 0.2581526983159687, 43.6662334560398]","[0.10984165561585155, 0.257713976247072, 43.66609168820659]","[0.11068749774742732, 0.2575811027564423, 43.66607795841845]","[0.09666968842783541, 0.2580181717733708, 43.66590569477074]","[0.09216219038301242, 0.25913545723403747, 43.665914622271515]","[0.10084546969222799, 0.25754290787686274, 43.666008880330054]"
756,2015 VJ181,0.17707394096468307,0.5836846012494488,0.14615805635849416,0.5675648234600899,42.514688997544205,"[0.03627821607812167, 0.30721245454780366, 42.513953816749236]","[0.03085174906555055, 0.30382909153294124, 42.51521817322044]","[0.03961961012226367, 0.3055539586666046, 42.516107816884144]","[0.02963582677659194, 0.3059054025956852, 42.51708453999624]","[0.03555281999283347, 0.30342311810132994, 42.516553213708015]","[0.02737418988106147, 0.30502279612189453, 42.51626516531677]","[0.0376372106461689, 0.3045205866413395, 42.515185729074744]","[0.026708979131238472, 0.3024029560679537, 42.51412542183612]","[0.03849745615219951, 0.3050215624040645, 42.5116591231533]"
757,2015 VU207,0.025724781294705894,0.6055562045748291,0.025789220636336978,0.5958913055016397,30.066170343586897,"[0.01812991567331155, 0.47719103357104486, 30.06612894738299]","[0.026726967425531902, 0.4768036988605763, 30.06609835311488]","[0.035720357005585374, 0.4765716072532256, 30.06608192330179]","[0.02897621582624024, 0.4771868853908025, 30.06611597839655]","[0.017562728948954245, 0.47717345197813227, 30.066167201276308]","[0.02651089719702011, 0.47658736589918765, 30.066292602776976]","[0.03492903443194866, 0.47665143702908036, 30.06627452311084]","[0.02797114434707658, 0.47723063951165906, 30.066197925781132]","[0.017406652904870965, 0.47714008163853766, 30.066200221048035]"
758,2016 TT94,0.17533034656319177,0.5002943426791047,0.1744873110061387,0.4938327606909959,41.96728041468468,"[0.05486787318833575, 0.32115583680959375, 41.96590247868164]","[0.04907080151974873, 0.318325471131565, 41.96670561690484]","[0.055537904057911536, 0.319079447381764, 41.96767425063702]","[0.05283353597958321, 0.32064795263138124, 41.96823498931748]","[0.050488520235973354, 0.31925767002880884, 41.967838894707846]","[0.05400165771873316, 0.31761315987326283, 41.968079455659655]","[0.054424605828744366, 0.32153179194859366, 41.9686331564032]","[0.05354362753942037, 0.3196044781597293, 41.96762747207779]","[0.052257826276443965, 0.31718077007233136, 41.96636412231419]"
759,2015 AN304,0.7065385514417416,0.5211274866689392,0.05848885256076866,0.10526612767038789,131.2029818668039,"[0.013245448945733382, 0.021461005197401805, 131.20833562200994]","[0.012838733746063083, 0.02162252867565813, 131.18565527583667]","[0.011566279396754753, 0.02163616886749878, 131.1920139086562]","[0.011492437472752585, 0.021834742067505755, 131.18877345265815]","[0.010452680750520861, 0.021765406211465912, 131.2099109805086]","[0.010235020853988048, 0.02190730384040171, 131.22478760416234]","[0.009682114590986337, 0.021783590961946504, 131.22298723335146]","[0.009948652947876911, 0.021993645192418722, 131.20928666576413]","[0.009863439826727721, 0.02184422817424274, 131.18168616334034]"
760,2015 AS293,0.2762974208705637,0.5756564444675983,0.1683063555439129,0.5678681590880368,51.63032203244459,"[0.06741327887219228, 0.1657490115646308, 51.63027916166787]","[0.0648553937583468, 0.16305725619692066, 51.63030436490588]","[0.05734341406089101, 0.1616995880972968, 51.63021699713523]","[0.04101286959911626, 0.15891408729242892, 51.63039852506368]","[0.01951129531120396, 0.1578681297123621, 51.63039737392173]","[0.006492778591407267, 0.1566643778477082, 51.63031122112437]","[0.026383284526640977, 0.15762441467630253, 51.630375490979546]","[0.04487261853596209, 0.15991980904593373, 51.63034489188733]","[0.06029105135860923, 0.16148096977491014, 51.63036182681823]"
761,2015 VV207,0.4064750601701964,0.46784111483253965,0.184530849531134,0.4570306836346973,55.38881183939852,"[0.005041509511499518, 0.1577189519363302, 55.38872777059657]","[0.012952551418723967, 0.15990317242217014, 55.38875186675618]","[0.054301867496836874, 0.17054272757865976, 55.389013863346165]","[0.04760951751602908, 0.16739825336188993, 55.38873925857133]","[0.009153448403553416, 0.1606917352374274, 55.38784507057898]","[0.05655063495654854, 0.1721146746518542, 55.38889272827172]","[0.07609282474889664, 0.18130395546905906, 55.39008427854367]","[0.022840236010147934, 0.16572963475384805, 55.389172144584954]","[0.03787937532459982, 0.16763652112426097, 55.388561719436346]"
762,2015 RY345,0.058736382181114245,0.5569761426815993,0.049520114442030985,0.5550182815948403,40.217630492465254,"[0.01275810025601123, 0.34616467953606767, 40.217632668407724]","[0.009742685084442147, 0.3434493230505731, 40.217593604811256]","[0.011782173959555133, 0.34334822547638044, 40.21764805593304]","[0.01039973765859294, 0.3463175743167439, 40.21762313225477]","[0.01117222381804967, 0.3435324240721651, 40.21766526987408]","[0.01077650398539858, 0.3432344093994397, 40.21764925040257]","[0.011379992463330303, 0.34611715830242384, 40.21762731353406]","[0.011308130071064914, 0.3437301160193654, 40.217602156814216]","[0.009786621885410894, 0.3430507969851827, 40.217577574375596]"
763,2015 VB208,0.6143712814730218,0.5793070280238687,0.12014350475943482,0.25057624865659334,91.48238393378996,"[0.01229011635089456, 0.05275488773830446, 91.4709381369823]","[0.012388448574492733, 0.05270448229843825, 91.47202235852336]","[0.014337429451412337, 0.05271407204208013, 91.47337080077406]","[0.017820299162389013, 0.05274824599135054, 91.47939467086434]","[0.022725150859174818, 0.05261480767703751, 91.48414538388019]","[0.027919223558202963, 0.052464762767810376, 91.48716224194024]","[0.029830469681294686, 0.05200506862069493, 91.49184884872386]","[0.029586302528555576, 0.05210899423628132, 91.4918295095043]","[0.026253289628525963, 0.052233251837431445, 91.4915739809611]"
764,2016 RL82,0.2768272425789872,0.3924091655960187,0.16376970047323586,0.3906098614177371,52.89830046012469,"[0.060700386380413474, 0.13052531437142623, 52.89806324197546]","[0.053878414559319424, 0.1317913022742579, 52.89806147376734]","[0.039531558034601275, 0.1322329665214201, 52.89827738032298]","[0.015842777292737937, 0.13293050688810445, 52.89787910732025]","[0.012396334243309137, 0.13347624660461577, 52.89819230759828]","[0.03672044272756935, 0.13275705044084626, 52.898745214550026]","[0.050448250975071045, 0.13282302260463819, 52.898615208849584]","[0.05815050624183364, 0.13170031033298882, 52.89843671728686]","[0.057008595810781, 0.13213287210948016, 52.898304884368756]"
765,2015 QA34,0.458480597247295,0.38899377313449734,0.11616811568574793,0.36969472591682195,64.84141662886218,"[0.013325707477480875, 0.09324477286576244, 64.84150399522699]","[0.014142326618878041, 0.09325327276655698, 64.84144169590539]","[0.020382542114847177, 0.09316160414222947, 64.84153664464645]","[0.026534998441890258, 0.09372314733473638, 64.84158507897595]","[0.025622086928869664, 0.09394155530737078, 64.84132242250313]","[0.021163266369696284, 0.09369981656322594, 64.84125297835337]","[0.016563060536686817, 0.09402511781538597, 64.84161677502412]","[0.022460239988442418, 0.09398068952666713, 64.8417465421381]","[0.027184163807405803, 0.09464321189009797, 64.8410906470774]"
766,2016 UQ273,0.14017532263768023,0.46645843652167607,0.13982311122645266,0.4655580056379948,43.52857782163783,"[0.045379189133491274, 0.27163550024077804, 43.52625063271669]","[0.037912600327374694, 0.27103514467643003, 43.52722114508967]","[0.04068062515907044, 0.2706600666553605, 43.52825901627664]","[0.04256883075659321, 0.271230530945655, 43.52683941125733]","[0.03728342995503875, 0.27153616547454634, 43.52528844905256]","[0.043800774861652014, 0.2697355745471469, 43.527325167514164]","[0.03956820946108945, 0.27236248951386544, 43.53107840898371]","[0.04454351543098222, 0.270612119072977, 43.53208869731598]","[0.040689835388056296, 0.26991943329888746, 43.5320174792747]"
767,2015 QB34,0.2255825878006457,0.32631513347807883,0.2086108715280082,0.31610591350813527,43.66754642735871,"[0.10564080087157612, 0.20957129074272252, 43.66720127536954]","[0.105347692487919, 0.22361007596741786, 43.66720901801874]","[0.043521918051007344, 0.2367909550310702, 43.6679892673561]","[0.10676203428539213, 0.22296403560845507, 43.66842697943601]","[0.10474769979113367, 0.20914079162944155, 43.66736001275474]","[0.09658223754170217, 0.21001163976256979, 43.66719414374995]","[0.11046189198842997, 0.21839071655892547, 43.66774745810999]","[0.05322159029777632, 0.2350255534757352, 43.66750778857334]","[0.08127637314164594, 0.2324778429509716, 43.667455477961056]"
768,2015 QC34,0.36111973079567333,0.3502680540798194,0.30751444099375363,0.33102162297825566,55.373140226338805,"[0.03194011729388405, 0.13229037431564267, 55.38874075548482]","[0.0653239761079863, 0.14027831297602622, 55.388224044135704]","[0.039510109057781774, 0.1349962263501814, 55.38906158528119]","[0.09243685372429963, 0.14778562611814786, 55.39022533415824]","[0.09029194483237231, 0.14756016855831722, 55.38990921594466]","[0.15537568133563273, 0.16484546401072203, 55.38154245696308]","[0.21872097745113242, 0.1725116611436778, 55.449457375542174]","[0.19074821484510462, 0.17370251539113707, 55.441534645347026]","[0.18157390979541782, 0.1717499856553482, 55.248703501968016]"
769,2015 QL34,0.3293577118020122,0.45731348543740186,0.31379338925767686,0.4409348111687648,55.38797891673199,"[0.07293166569997302, 0.11353176354188656, 55.387839556595075]","[0.07580162598013616, 0.11346971577282558, 55.38805278461943]","[0.07686427939844401, 0.11448168326838233, 55.38804720253007]","[0.07742546492004854, 0.11504464544259704, 55.38826754105615]","[0.0769251460341681, 0.1162738096398309, 55.387799781609225]","[0.07313538710442997, 0.11747359844704325, 55.38763869237398]","[0.07092884786877446, 0.1182851696165165, 55.387653104571655]","[0.06411442765040179, 0.11929288354952731, 55.388742384675005]","[0.06000747840102805, 0.1196485388535051, 55.388593990952316]"
770,2016 WB75,0.18843406837230348,0.3295986279860965,0.17410880015720223,0.3225469993807096,45.61345954370016,"[0.07801660551083714, 0.21270065296729584, 45.61108600937431]","[0.07003293219759356, 0.21217973992490563, 45.61111756915845]","[0.07451140793927712, 0.2138225462323157, 45.6111585397743]","[0.0778213535048439, 0.21137777352505532, 45.61062876776296]","[0.0716127331986092, 0.21176708790824703, 45.612085747221286]","[0.07342206757150742, 0.21379415179549421, 45.61564088889989]","[0.0764377542494873, 0.21070259134705294, 45.617528224735345]","[0.07392283392765452, 0.2117426673572311, 45.616911832097486]","[0.07175019382792039, 0.21308965867790602, 45.61543996579491]"
771,2017 RY137,0.16826899313753166,0.5409288022308799,0.08458803373220598,0.5174886162768048,45.868410054027564,"[0.019450629687689656, 0.23329470703893745, 45.86866744985026]","[0.013321793078665186, 0.23232407138006153, 45.86888038858981]","[0.019782059348477432, 0.23258687280180693, 45.86825368379691]","[0.018370541117625216, 0.23348393809326848, 45.86848053511944]","[0.012157634626139288, 0.23193752388391897, 45.86851729196303]","[0.02034360675553961, 0.23353840836772316, 45.86830023272784]","[0.017196105240449136, 0.23297586972043127, 45.868341792737155]","[0.013600787665390189, 0.2321389200585503, 45.86828764374572]","[0.02184289980603888, 0.23403744587336614, 45.868265513480395]"
772,2016 SY105,0.24909330589723966,0.42657921493062667,0.23574431712284738,0.42609648674029865,45.46042326797251,"[0.08995902382588465, 0.25492947314990444, 45.523940710749784]","[0.08806440176105647, 0.25489761640177955, 45.47353003448331]","[0.09470759744945664, 0.2603216685791625, 45.41815647771582]","[0.09609756749685036, 0.25702495188029617, 45.443105025143176]","[0.08222329525422595, 0.25753177616446965, 45.45359960572995]","[0.08436429054166276, 0.25934492181059204, 45.39917668783424]","[0.10713234466005643, 0.25828594236321434, 45.44042394999086]","[0.09411658125589575, 0.25986577501457603, 45.47958019527812]","[0.09341513480503275, 0.2594703398637482, 45.466067563534594]"
773,2015 TQ454,0.27757605606576874,0.5122946241517613,0.19351478869282387,0.5082954639017058,51.4797494026929,"[0.042560490219672974, 0.17394661428483663, 51.47988011025703]","[0.02960447313260656, 0.1725852884307343, 51.47776094938918]","[0.0492589158862303, 0.1741714181843293, 51.47991877378599]","[0.04356651291297952, 0.1727801449157361, 51.4791751946002]","[0.029716819417832035, 0.17326524110232838, 51.4770539965075]","[0.04272021787499342, 0.1726444791554208, 51.479091513402835]","[0.04349566890357518, 0.17258690516132622, 51.4802092592671]","[0.02883249660680134, 0.17306218762783926, 51.479635005397064]","[0.039839074987677636, 0.17264982329349693, 51.481697932941245]"
774,2015 UO105,0.3077551968030965,0.7782570190330949,0.120173510301303,0.6580750455075292,51.37589343649386,"[0.017767399436906743, 0.15399071042259677, 51.37594665973353]","[0.020107172609432514, 0.15448636297948018, 51.375980887350465]","[0.02245908638992571, 0.15431243807906925, 51.37587232681677]","[0.024091711576928, 0.15428928457234198, 51.375754576419205]","[0.02420879468358288, 0.15449911403763575, 51.37570617046619]","[0.02426141979520259, 0.15411663916349105, 51.37572591197751]","[0.022610980204606803, 0.15455978129686657, 51.375781556834625]","[0.020889638354138044, 0.15407361800985644, 51.37592244930002]","[0.018283316658634363, 0.15460862775988704, 51.37616202968915]"
775,2016 TL176,0.22121594177957157,0.3368088413124336,0.20484435057671668,0.33612185319696225,46.974998525997336,"[0.09190080987613689, 0.20397451701243058, 46.97476697302026]","[0.0824989242815339, 0.2030223336333903, 46.974786965130505]","[0.08623980121230626, 0.20565599068220405, 46.975031365603385]","[0.09042241518104537, 0.20241557013160133, 46.97514130553359]","[0.08277916116714125, 0.2031723566165101, 46.974784301224354]","[0.08541960839340737, 0.2053794921345907, 46.97471171614652]","[0.08967804081197576, 0.2012627586770065, 46.97499640116855]","[0.08503533526725435, 0.20378831176498716, 46.975134663503]","[0.08407376883645158, 0.20455848440361593, 46.97542582559829]"
776,2016 QV134,0.1771343979218373,0.11780826344955155,0.17685230477197894,0.11705798981826276,42.27205661654336,"[0.17223574250687143, 0.08926006284257254, 42.272103293867595]","[0.17056689935028524, 0.09723938219422638, 42.272069634469794]","[0.17157604579534244, 0.10380608421589915, 42.272033004388724]","[0.1735139411545385, 0.09382802146019946, 42.272273747138286]","[0.17129330414491606, 0.09003838335150252, 42.27188410880797]","[0.1723400889686794, 0.09806199551266587, 42.27196455356009]","[0.1756552130177659, 0.09846941652172192, 42.27202614682949]","[0.17420116297440585, 0.09771051520853194, 42.27204871139856]","[0.17181822174950342, 0.08991009220425006, 42.272191018208844]"
777,2016 PL220,0.5889722688836092,0.46495849595688044,0.22137606129709003,0.3758910643283031,77.69805362494101,"[0.0511699164789452, 0.08752310248609237, 77.25656750795329]","[0.06101045546260985, 0.08733474268259837, 77.0877399201257]","[0.0453062459626602, 0.08598277478161533, 77.33205843010236]","[0.0324268984338783, 0.08396524622231971, 77.48993326771965]","[0.025735761245859037, 0.0834981255658924, 77.33370104405194]","[0.027484506758263864, 0.08280237900232337, 77.27647320515942]","[0.05287727615555917, 0.08804234705033033, 77.42703992773687]","[0.07187875009704159, 0.08762435370169158, 78.24521855612643]","[0.06068839037405515, 0.09043170284578166, 79.1400429373426]"
778,2016 RM82,0.11677298683806424,0.4771616198729314,0.09519721716138793,0.4526343382372973,45.252847916512955,"[0.01809208790950241, 0.23322932492732795, 45.257059225665984]","[0.02193100111327861, 0.23234316853404818, 45.25427435363252]","[0.019409819028329674, 0.2336606292557878, 45.25166930419291]","[0.02100929679517464, 0.23274763182130298, 45.25165024077143]","[0.019623145908461353, 0.2328577184313441, 45.251840105865774]","[0.019434615383586182, 0.2333349565675573, 45.25184242521087]","[0.02071476915027534, 0.23262381291819517, 45.25190698693188]","[0.017921119192938727, 0.23284435473869303, 45.25197834699342]","[0.02272348850809636, 0.2333821474983828, 45.25176240636877]"
779,2015 XO480,0.12649629094868015,0.7826713111017531,0.1099773723011118,0.7826328737252766,42.26792951216882,"[0.05672379540396706, 0.24448909458874868, 42.267818835009805]","[0.0917108564889054, 0.2432671770023947, 42.26816454967822]","[0.10984836396631871, 0.24545181090742563, 42.26808086785564]","[0.050343447489001776, 0.24078026984718368, 42.26783310841725]","[0.09523564499303425, 0.24364286838909222, 42.26803823180396]","[0.11263417271830224, 0.24448999296955942, 42.26783653210159]","[0.05159210950246668, 0.24141668905664782, 42.267714267560855]","[0.09904507631202204, 0.2453590779624623, 42.26806388538708]","[0.09932630001854553, 0.2443346704026195, 42.268033183719716]"
780,2016 SU56,0.36562799339797075,0.2979633353317721,0.3491139819747807,0.2954457870051539,59.46811349498473,"[0.07917811086593414, 0.09922244310017214, 59.466157921163436]","[0.07513198065129256, 0.09827921670370597, 59.46592759409627]","[0.0902944284268858, 0.09597137351770957, 59.46559240949601]","[0.07465322223938656, 0.09986294129803124, 59.466722381813234]","[0.08505953693448015, 0.09706987563497652, 59.46731685290543]","[0.08681812346391186, 0.0973255204030531, 59.468936207744136]","[0.0728329289286823, 0.09953947799606606, 59.47049023537961]","[0.08935619099059114, 0.09656409876874164, 59.470129165240806]","[0.0757814505345532, 0.09791686084676246, 59.47101361448487]"
781,2006 SG415,0.28132817023471607,0.525412998983129,0.25838748726885674,0.493467847043531,47.720211887184966,"[0.059190846963423166, 0.2331513922700925, 47.73197396285972]","[0.057066403667497816, 0.23289154407191073, 47.733308759542176]","[0.04215275822093253, 0.22995563960113316, 47.707557025254395]","[0.09376546201932111, 0.24689611917923834, 47.70727965509024]","[0.006478428394555614, 0.2240653460018454, 47.73345419515085]","[0.09980369362338817, 0.24890370911082083, 47.75258815590964]","[0.08449194386709533, 0.24482384940836366, 47.75035444247832]","[0.11483766854264871, 0.256225927648549, 47.74000379798846]","[0.09619578122860081, 0.24366884623637433, 47.67753945272309]"
782,2016 PM220,0.17538819063316097,0.39107514798271303,0.16912556888951064,0.3876187896001926,40.107016322375884,"[0.030675760127139212, 0.33858851967712444, 40.19468195513668]","[0.055342194879808064, 0.34161119722266575, 40.17898250273737]","[0.0971015608241952, 0.34727312334534033, 40.09493330342238]","[0.10538893924221415, 0.3482503470066522, 39.999598884791425]","[0.10939987829687038, 0.35071992797603196, 39.96121100445844]","[0.11913065478831908, 0.3503233418589828, 40.04329641905299]","[0.09371455687976331, 0.3436453477865517, 40.1738864187484]","[0.10780595380014424, 0.3420164322350802, 40.21728454675456]","[0.12911652498548035, 0.34886340641412583, 40.110518159909184]"
783,2016 PT220,0.09231139938373703,0.13882185661106616,0.09224147506891614,0.13699737916259783,42.412442817085115,"[0.09791635312186373, 0.144999611419162, 42.41327861600141]","[0.10775954299676778, 0.15315725783039102, 42.40818887815683]","[0.10836172812723156, 0.14803068333528216, 42.40471824544326]","[0.0973866667140437, 0.1310260631615866, 42.40806949718038]","[0.08396224049497966, 0.11243473457566529, 42.413208164576105]","[0.07539856185921236, 0.10459076714245323, 42.41507560747916]","[0.0734963720180662, 0.11326468913009453, 42.41559851291152]","[0.07503647850479982, 0.12842264663300798, 42.41556447640504]","[0.07695138872498027, 0.13688630335814075, 42.41541804826663]"
