,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE,RMS_err,Deltas
679,2013 UM17,42.463275302152866,0.06958206618920931,0.23274675844147755,42.463275302152866,0.06851833949240689,0.22958273954981012,[42.46313279  0.07263709  0.23157677],[42.46322814  0.0708439   0.23195581],[42.46334513  0.06545888  0.23091606],[42.4634325   0.05861996  0.22961712],[42.46339472  0.06436538  0.22961044],[42.46320905  0.07065796  0.23085601],[42.46313234  0.07277614  0.23202019],[42.46325679  0.069941    0.23200131],[42.46337566  0.06387949  0.23041293],[2.93955767e-05 7.48525353e-03 1.27219899e-02],[0.0001572  0.0042578  0.00243745]
680,2014 UT277,42.61734464103037,0.05154871068574372,0.06529644805643253,42.61734464103037,0.04966670692140091,0.062145157080679365,[42.61769327  0.0524129   0.0645368 ],[42.61767926  0.05133556  0.05975172],[42.61736238  0.04498106  0.05652738],[42.61728735  0.04519873  0.05675375],[42.61746567  0.05489461  0.06348451],[42.61741799  0.05323316  0.06543443],[42.61717738  0.05358478  0.06261426],[42.61705211  0.04559365  0.05658084],[42.61702787  0.04481239  0.05658405],[6.15279322e-05 9.53501864e-04 1.70386655e-02],[0.00034863 0.00522791 0.00328927]
681,2015 TX363,40.29949942490754,0.01656622311471754,0.28097980157421804,40.299499424907545,0.01611026636471597,0.2762525751824577,[4.02995589e+01 1.60311590e-02 2.77628013e-01],[4.02995480e+01 1.60526006e-02 2.79197721e-01],[4.02995602e+01 1.54778033e-02 2.80051739e-01],[4.02995181e+01 1.61358603e-02 2.77862322e-01],[4.02994591e+01 1.58570241e-02 2.78760623e-01],[4.02994618e+01 1.55292473e-02 2.80301199e-01],[4.02994523e+01 1.63155710e-02 2.78147661e-01],[4.02994649e+01 1.56768503e-02 2.78165866e-01],[4.02994634e+01 1.56261122e-02 2.80324563e-01],[8.02692600e-06 2.29016913e-03 2.41665321e-02],[6.08206773e-05 2.05304617e-04 4.07198780e-03]
682,2016 SO56,62.54683133409397,0.40865765037015395,0.24750486217862905,62.546831334093994,0.40853740657264465,0.24484184424979177,[62.54685647  0.40899136  0.23490756],[62.54683739  0.40549336  0.24284568],[62.54681851  0.40587957  0.24324775],[62.54683857  0.40945923  0.23537437],[62.54684639  0.41016717  0.2327425 ],[62.54682979  0.4066577   0.23979084],[62.54683522  0.40508853  0.24439114],[62.54682405  0.4080592   0.23864349],[62.54682494  0.4105277   0.23252929],[2.93256191e-05 6.51284678e-03 5.91039798e-02],[ 2.51317509e-05  1.99028906e-03 -4.50702048e-04]
683,2014 UU277,45.866245498215356,0.19494095602951436,0.45005225068503324,45.86624549821535,0.19486862672608624,0.4497678499794608,[45.85616929  0.18560721  0.44516916],[45.8567321   0.18574749  0.44556999],[45.85578187  0.18521141  0.44526143],[45.85551984  0.18540863  0.44554414],[45.85777522  0.18603186  0.44520588],[45.86897108  0.18646949  0.4453092 ],[45.87976089  0.18688938  0.44522254],[45.88148986  0.18709324  0.44553549],[45.88173023  0.18700639  0.44495525],[0.00227912 0.07835253 0.04013757],[ 0.01548473 -0.00777539 -0.00419786]
684,2014 UV277,61.16066663660869,0.3989401633127967,0.5372851932234723,61.16066663660869,0.3989213766149773,0.5360766219535262,[61.19495888  0.26390031  0.51796525],[61.19317722  0.26283226  0.51840738],[61.17432017  0.24895608  0.51916173],[61.14688325  0.21953476  0.51951689],[61.14306014  0.26264796  0.51657161],[61.14832357  0.2150747   0.51746079],[61.14105317  0.23817518  0.51730205],[61.13727832  0.26429306  0.51637942],[61.149929    0.26542677  0.51599867],[0.01701601 1.34945131 0.1659258 ],[ 0.03429224 -0.13349461 -0.01655973]
685,2014 UU240,30.066108922331132,0.033882273193834106,0.5643099670237026,30.066108922331136,0.030263573867762007,0.5626205398790944,[3.00661543e+01 2.94985240e-02 5.64142194e-01],[30.06618537  0.03122537  0.56402271],[3.00660041e+01 2.99194563e-02 5.64109880e-01],[30.06598304  0.03018279  0.56408643],[30.06619359  0.03100799  0.56402431],[3.00660822e+01 2.95039120e-02 5.64124755e-01],[30.06598366  0.03105147  0.56402361],[3.00662450e+01 2.99069817e-02 5.64076202e-01],[3.00662126e+01 3.00335414e-02 5.64094987e-01],[6.34893570e-05 4.21359348e-05 1.31202200e-02],[0.00013607 0.0009618  0.00152165]
686,2016 TW94,42.716033320316015,0.07198155303190033,0.4621268170958292,42.716033320316015,0.0719703423950352,0.46176144646741807,[42.71595366  0.06903599  0.46171852],[42.71612124  0.06898773  0.46190929],[42.7163082   0.06898245  0.46174764],[42.71599767  0.06904157  0.46172263],[42.71597768  0.06898199  0.4619003 ],[42.71578209  0.06905822  0.46173694],[42.71582082  0.06902333  0.46171617],[42.71591194  0.06895824  0.46192052],[42.71610415  0.06903436  0.46172668],[0.00032244 0.02662919 0.00024568],[ 0.00027488 -0.00291212  0.00015908]
687,2014 UW277,4270.918661604303,0.9234407426741058,0.3254872690505762,4270.918661604305,0.9228834190471052,0.12458292480199692,[6.03198343e+03 4.78521059e-01 4.09691221e-01],[3.79858774e+04 4.51399343e-01 1.86705725e-01],[4.42198150e+04 5.96374314e-04 3.40639797e-04],[7.43442748e+03 7.18267899e-04 2.88769136e-04],[-9.63008488e+03  7.18439449e-10  7.99484157e-09],[-9.63008488e+03  7.28746907e-10  8.05020292e-09],[-9.63008488e+03  8.46622193e-10  8.98060771e-09],[-9.63008488e+03  1.34600087e-09  1.33791176e-08],[-9.63008488e+03  2.49231397e-09  2.49929015e-08],[9.08341093e+03 7.37471572e+00 5.24219905e-01],[ 3.99488964e+04 -4.44362360e-01  2.85108297e-01]
688,2014 UX277,90.57499018590752,0.5788815638884339,0.5137609635574558,90.57499018590752,0.5787535689330265,0.5125435583920175,[90.59436742  0.23195455  0.40813461],[90.59891727  0.23826641  0.40860682],[90.5951401   0.2362082   0.40755541],[90.58034639  0.23036197  0.40606424],[90.57614514  0.23316461  0.40590928],[90.57637719  0.2353143   0.40734795],[90.55341486  0.22689922  0.40820727],[90.53476723  0.22584368  0.40827488],[90.55589959  0.2338183   0.40739037],[0.00953648 3.11695088 0.9454012 ],[ 0.02392709 -0.34048716 -0.10393674]
689,2014 UQ250,55.38761510222126,0.34459811910848315,0.513048364935661,55.38761510222125,0.34446716253117554,0.51269764197593,[55.38739383  0.33673842  0.48960363],[55.38759454  0.32684003  0.49870157],[55.3877669   0.35309104  0.4839486 ],[55.38776503  0.32971752  0.49698296],[55.38759864  0.343118    0.4871184 ],[55.38770721  0.32020541  0.4972204 ],[55.38783054  0.29344923  0.51635265],[55.38769422  0.33434782  0.49078386],[55.3875659   0.32603087  0.49456611],[0.00038088 0.13666613 0.15900059],[0.00021544 0.00862387 0.00365501]
690,2014 VO43,43.919043808166776,0.04732822301372075,0.6233868565877064,43.919043808166776,0.047316743883419506,0.6230707339469932,[4.39190600e+01 1.90873239e-02 6.15132355e-01],[4.39190528e+01 1.91072704e-02 6.15135398e-01],[4.39190452e+01 1.90393516e-02 6.15140401e-01],[4.39190448e+01 1.90984139e-02 6.15131298e-01],[4.39190428e+01 1.91591468e-02 6.15138887e-01],[4.39190400e+01 1.90974458e-02 6.15126316e-01],[4.39190288e+01 1.90781340e-02 6.15122246e-01],[4.39190396e+01 1.91293019e-02 6.15127377e-01],[4.39190405e+01 1.90829684e-02 6.15114814e-01],[8.25757880e-08 2.53971338e-01 7.14675128e-02],[ 1.62094774e-05 -2.81575971e-02 -7.93033280e-03]
691,2015 UN105,185.09798029695528,0.7771294016606317,0.5815147911503811,185.09798029695528,0.7770728896507881,0.4621369036091786,[1.84810374e+02 4.08620025e-02 1.05847182e-01],[1.84598766e+02 3.60990657e-02 1.05098641e-01],[1.84509318e+02 3.89663707e-02 1.03589244e-01],[1.84816942e+02 4.79580081e-02 1.02121485e-01],[1.85456709e+02 4.61614328e-02 1.00474836e-01],[1.85587740e+02 5.92684518e-02 1.03719512e-01],[1.8538291e+02 3.8814294e-02 1.0393193e-01],[1.85410493e+02 2.91928503e-02 1.03181542e-01],[1.85330427e+02 3.84829532e-02 1.04522897e-01],[0.02185729 6.61785058 3.22674487],[ 0.48975978 -0.71780444 -0.35628972]
692,2014 VC41,72.4972934821337,0.6907524786935518,0.40568387781842813,72.4972934821337,0.6897733898092603,0.39969630108302556,[35.10032573  0.49284368  0.52758901],[32.06834364  0.5437312   0.40571852],[32.76251349  0.48352067  0.32914704],[38.9874442   0.56104197  0.35896837],[69.20058645  0.59140424  0.4078098 ],[9.77157541e+01 7.79485436e-02 3.32103446e-01],[101.5731903    0.12968588   0.3178028 ],[1.17864212e+02 7.80243350e-02 3.18404849e-01],[1.23839258e+02 8.46374091e-02 3.24047771e-01],[3.36401327 3.16512258 0.2756751 ],[51.34196432 -0.09836915  0.12789271]
693,2014 VW37,42.087447535608035,0.12184700023026938,0.7352236366427262,42.087447535608035,0.12183629854384459,0.7351226592272632,[42.08466913  0.04807839  0.72423418],[42.08670571  0.04564495  0.72415351],[42.08908208  0.04902004  0.72420333],[42.08813252  0.05161598  0.72427078],[42.08826841  0.04982308  0.72418151],[42.08791394  0.05041021  0.72406105],[42.08699153  0.04610682  0.72391364],[4.20887191e+01 4.05962464e-02 7.23863184e-01],[42.08822999  0.04393734  0.72415833],[0.00168455 0.67129363 0.09906443],[ 0.00163454 -0.07022032 -0.01085188]
694,2014 VP43,133.3459131711551,0.6979189567891155,0.5636943298150272,133.34591317115513,0.6978303501999397,0.5613755777423542,[133.42313806   0.14338859   0.19279895],[1.33505570e+02 9.93447732e-02 1.98684749e-01],[1.33439796e+02 1.32107014e-01 1.95432732e-01],[1.33325983e+02 1.25023867e-01 1.89459546e-01],[1.33283593e+02 6.34731060e-02 1.89147358e-01],[1.33289493e+02 3.17524243e-02 1.74376897e-01],[1.33291709e+02 5.67858615e-02 1.78585704e-01],[1.33291815e+02 6.70814680e-02 1.84389287e-01],[1.33291389e+02 2.66955134e-02 1.90498398e-01],[0.02926752 5.53482053 3.35900658],[ 0.15965676 -0.55444176 -0.36269083]
695,2014 WC556,45.95857593749102,0.08153374412413754,0.5791038531158103,45.95857593749104,0.08150902134219876,0.578761028157819,[45.95843603  0.05658684  0.56996039],[45.95818404  0.05657958  0.56993021],[45.95847115  0.05648576  0.56990323],[45.95868444  0.05643761  0.56989973],[45.95860854  0.05647744  0.56991894],[45.95862853  0.05647906  0.56994096],[45.95865976  0.05647818  0.56995719],[45.95861994  0.05637414  0.5699584 ],[45.9587076   0.05641889  0.56994255],[1.83394581e-04 2.25263702e-01 7.94376483e-02],[ 0.00013167 -0.02492219 -0.00880063]
696,2014 WX601,39.406273188231594,0.13885889484742306,0.1595538082761928,39.40627318823161,0.1388261374601826,0.15789298845357286,[39.40620739  0.13883768  0.15657764],[39.40626373  0.13903206  0.15715293],[39.4061899   0.13935314  0.15536824],[39.40617977  0.13935102  0.15653532],[39.40623409  0.13876039  0.15887259],[39.4061958   0.13813213  0.15878625],[39.40636909  0.13800015  0.15986497],[39.40652285  0.13836803  0.15824727],[39.40644068  0.13796828  0.15946746],[0.0001446  0.00163234 0.00016423],[0.00024966 0.00052701 0.00197198]
697,2014 WY555,54.95595732123428,0.37312921978854136,0.5811946310098617,54.95595732123429,0.3730705463371914,0.5811762642612346,[54.98779565  0.33770518  0.57491962],[54.97738921  0.33264637  0.57490852],[54.97537807  0.33056964  0.57471141],[54.96895448  0.32771679  0.57499011],[54.94730541  0.31449292  0.57452697],[54.93347101  0.30438111  0.57473654],[54.94343273  0.31466101  0.57464495],[54.93999468  0.31329564  0.57419688],[54.92590187  0.30591871  0.57476695],[0.00399277 0.47624756 0.05818442],[ 0.03183833 -0.03536537 -0.00618616]
698,2014 WZ555,45.73275444644689,0.20518300342876206,0.504613744907352,45.732754446446904,0.20516465012313412,0.5042245996511515,[45.77055731  0.1976805   0.50539982],[45.76934693  0.1966894   0.50576347],[45.73326956  0.19742673  0.50500498],[45.70594194  0.20063036  0.50407422],[45.71481285  0.20706906  0.50271247],[45.71767719  0.20070043  0.50243047],[45.72156221  0.18998975  0.50311504],[45.72247829  0.14522975  0.50231372],[45.7235602   0.1425277   0.50210913],[0.01558353 0.16853819 0.00509808],[0.03780287 0.00190441 0.00153887]
699,2014 WY601,49.56774273083459,0.2764175586865287,0.5308742735548752,49.56774273083459,0.2763710460414841,0.5306942972701977,[49.56618908  0.25963296  0.52292077],[49.5668071   0.2591018   0.52303289],[49.56678061  0.25882188  0.52314906],[49.56952796  0.25862379  0.52319509],[49.57214569  0.25879054  0.52314147],[49.57120271  0.2592915   0.52298168],[49.56810003  0.25971243  0.52285285],[49.56527759  0.25979488  0.52286991],[49.56549704  0.25923401  0.52298253],[0.00184324 0.15433563 0.06912243],[ 0.00440296 -0.01657617 -0.00749921]
700,2014 WZ601,94.14663793564962,0.6132410845347692,0.45425545402263,94.14663793564962,0.6130751370524753,0.4515530678131296,[94.16820478  0.41047683  0.3988041 ],[94.13484485  0.42986896  0.4026677 ],[94.12730452  0.43677592  0.40659824],[94.14561524  0.42067775  0.40506254],[94.13686817  0.42068664  0.40492175],[94.14968527  0.41711258  0.40308704],[94.17175676  0.39466802  0.39772837],[94.1533009   0.42982196  0.40251105],[94.12901128  0.43349122  0.40453885],[0.00314966 1.72409635 0.43805797],[ 0.02511882 -0.17629922 -0.04495483]
701,2014 WA602,45.90325999375734,0.1110685102272106,0.4870212617474362,45.90325999375734,0.1110287723243256,0.4869045646617721,[45.90324598  0.10896706  0.48705526],[45.90322845  0.10824624  0.48724779],[45.90322123  0.10989366  0.48688485],[45.9032661   0.11158648  0.4864931 ],[45.90328664  0.11088097  0.48668932],[45.90326709  0.10876579  0.48720512],[45.90326801  0.1082629   0.48729419],[45.90328774  0.10999153  0.48681715],[45.90328089  0.11155005  0.48640409],[1.21892340e-05 1.11142579e-02 5.02045170e-05],[2.77472059e-05 5.57706516e-04 3.89621699e-04]
702,2014 WB602,43.666816623213386,0.16170677681093665,0.47485463986739945,43.66681662321337,0.16166178866095343,0.4742629584151445,[43.66678637  0.16593383  0.46679306],[43.66674373  0.18487297  0.46333375],[43.66676863  0.17631458  0.46531348],[43.66686058  0.15266568  0.4700909 ],[43.66684495  0.15670812  0.47077698],[43.6668162   0.15803283  0.47095239],[43.66683838  0.14503121  0.47296092],[43.66680457  0.1307784   0.47505899],[43.66682255  0.13138833  0.47484064],[6.36418188e-05 5.32301695e-02 3.82455100e-02],[4.39576719e-05 2.32111775e-02 7.96036101e-04]
703,2014 WC602,38.832198889804175,0.1173136950440812,0.4629544987294828,38.832198889804175,0.1172752636710959,0.46236838700170335,[38.83737507  0.11529659  0.46195135],[38.87860898  0.11576711  0.46251516],[38.88334686  0.1160664   0.46255639],[38.84073819  0.11798673  0.46128871],[38.81840548  0.12021201  0.46099718],[38.81801399  0.1165224   0.46259819],[38.81720097  0.11199763  0.4630688 ],[38.81114246  0.11486495  0.46281851],[38.80468632  0.11610754  0.46259182],[0.0197283  0.010656   0.00092937],[0.05114797 0.00293675 0.00070042]
704,2014 WD602,43.140100100771946,0.23172874358555193,0.6147328171738526,43.14010010077197,0.2316952114225914,0.614618928189649,[43.00423913  0.15976     0.62424805],[42.98747439  0.13827302  0.62528645],[42.99032646  0.16495761  0.62310842],[43.04727472  0.21161339  0.61894667],[43.14379021  0.2178838   0.61459986],[43.25612636  0.19753     0.61158274],[43.35851892  0.16857187  0.60896658],[43.32402613  0.17830087  0.60470097],[43.20302845  0.22773666  0.59055294],[0.05390386 0.42062967 0.00957769],[ 0.21841882 -0.00395856  0.01066752]
705,2014 WE602,78.9812493001297,0.48857613481513723,0.7390476426167265,78.98124930012973,0.4885253580935583,0.733391046365615,[7.89789219e+01 3.15243024e-02 4.90191854e-01],[7.89833862e+01 5.63114655e-02 4.92550512e-01],[7.89809210e+01 1.69764734e-02 4.87960008e-01],[7.89832914e+01 6.53596955e-02 4.92968597e-01],[7.89813487e+01 2.91072342e-02 4.89586255e-01],[7.89819766e+01 3.67594689e-02 4.90593273e-01],[7.89829358e+01 5.44025040e-02 4.92011939e-01],[7.89800781e+01 1.84947725e-02 4.88625260e-01],[7.89821025e+01 6.53341969e-02 4.93466108e-01],[3.71844880e-03 4.02245811e+00 2.18256561e+00],[ 0.00213688 -0.42316566 -0.23992494]
706,2014 WF602,108.90260805728721,0.6484766727928877,0.6185054893159084,108.90260805728727,0.6482984643597064,0.603058868627735,[1.08524133e+02 4.53264738e-02 3.08524384e-01],[1.08610918e+02 7.92326413e-02 3.05649606e-01],[1.08733840e+02 6.84810945e-02 3.04911290e-01],[1.08827875e+02 5.92889000e-02 3.06143663e-01],[1.09026402e+02 8.56323863e-02 3.02254049e-01],[1.09145571e+02 5.67396018e-02 3.06119429e-01],[1.09130870e+02 7.58076621e-02 3.03671872e-01],[1.09110940e+02 7.48855145e-02 3.02795392e-01],[1.09097711e+02 5.84436027e-02 3.05332360e-01],[0.08478804 5.2308483  2.68212777],[ 0.24296323 -0.56266608 -0.29453448]
707,2014 WD556,79.3002856547623,0.586921726635433,0.5050942366551611,79.3002856547623,0.5867631149161421,0.5043152005736794,[77.68686378  0.3064871   0.49585157],[78.4422668   0.37883332  0.49144784],[78.27579609  0.37197448  0.50549436],[78.30397427  0.3846128   0.51005085],[79.24966738  0.40795952  0.51031226],[79.68115256  0.46229932  0.50838801],[80.23022272  0.45328226  0.50458897],[80.29556109  0.39424191  0.50486258],[81.05709678  0.46748857  0.50316078],[0.47996942 1.65368876 0.00467957],[ 1.75681112 -0.11927455  0.00599706]
708,2014 SP363,62.53370399405934,0.30065629673670086,0.5103616904967304,62.53370399405932,0.3006180434478231,0.5081969672400721,[62.56202836  0.29303768  0.50483151],[62.52230157  0.28400173  0.50426746],[62.50410144  0.27903189  0.50319365],[62.5252806   0.29197692  0.50283003],[62.56143795  0.29587175  0.50424059],[62.52380342  0.29896513  0.50531633],[62.54766545  0.29382498  0.50503611],[62.57429449  0.29539246  0.50737891],[62.49333614  0.29263415  0.50846874],[0.01091347 0.08082569 0.02820937],[ 0.0405905  -0.00165291  0.00027177]
709,2014 WA556,62.54682749726618,0.36393251921759195,0.37983817021817423,62.54682749726616,0.3638120607861872,0.37961842368973314,[62.54692922  0.30322359  0.36607148],[62.546981    0.26633286  0.36554372],[62.54658131  0.25699499  0.36516693],[62.54678525  0.24769274  0.36505249],[62.54683322  0.23402804  0.36552162],[62.54679858  0.22925095  0.36555676],[62.54696441  0.2323259   0.36592893],[62.54678449  0.24470133  0.36483766],[62.54669217  0.25651108  0.36460075],[9.78401130e-05 1.00324706e+00 1.28285480e-01],[ 0.0001535  -0.06058847 -0.01354694]
710,2014 WG602,41.63299133225312,0.06994596165450057,0.38747756487307355,41.63299133225311,0.06994252747227267,0.387181362606668,[41.63299751  0.06942191  0.38607997],[41.63296896  0.06936243  0.38643926],[41.63298688  0.06929929  0.386585  ],[41.63301347  0.06933945  0.38624228],[41.63302975  0.06937405  0.38602602],[41.63300175  0.06935217  0.38633051],[41.63297069  0.06932927  0.38660725],[41.63297473  0.06935249  0.38636793],[41.63297816  0.06937373  0.38605889],[8.24923276e-08 5.27795531e-03 7.89516254e-03],[ 3.84218541e-05 -5.20620797e-04 -5.74117531e-04]
711,2010 RF64,43.00992156178695,0.18028371618820635,0.4571324214494073,43.00992156178695,0.18010541684893233,0.4563939501926259,[42.99309642  0.17902767  0.4529006 ],[42.99333818  0.17858428  0.45310206],[42.99547522  0.17764637  0.45388645],[43.0047822   0.17686987  0.45441275],[43.06112769  0.17651777  0.45365179],[43.05804513  0.17627437  0.45397738],[42.99846887  0.17646666  0.45429612],[42.99453238  0.17664196  0.45461421],[43.0014339   0.17565036  0.45438664],[0.01100593 0.02726945 0.02231754],[ 0.05120613 -0.00107774 -0.00177974]
712,2014 WH602,45.856199232960954,0.2936417628686123,0.3965805494239557,45.85619923296095,0.29242221627261233,0.3958997928498446,[38.02532912  0.1317724   0.42479225],[37.9988729   0.1288993   0.42909928],[37.84979246  0.13239682  0.42869775],[37.80230044  0.10797056  0.42619506],[39.00352325  0.20868624  0.4018163 ],[46.92012341  0.32761892  0.35718226],[56.33241539  0.20330129  0.3822814 ],[58.65782007  0.3933143   0.36243404],[58.06317613  0.42815927  0.33473125],[2.05243993 0.56968085 0.01586855],[12.80162084  0.13573705  0.03319948]
713,2014 WJ602,52.89821338080799,0.304490372438636,0.4052985528878875,52.898213380808016,0.30443801161398953,0.40447544633455,[52.89837138  0.2857741   0.40241616],[52.89827659  0.26346784  0.40366328],[52.89805524  0.28443683  0.40783005],[52.89811163  0.28761133  0.40752952],[52.89836331  0.27929098  0.40275807],[52.89838711  0.25877591  0.40223321],[52.8982968   0.17966573  0.39967081],[52.89819235  0.14489382  0.39564123],[52.89806557  0.18490705  0.3926187 ],[1.99553376e-04 5.71118508e-01 2.59179784e-02],[ 0.00017373 -0.01682669  0.00335461]
714,2014 WB556,282.38272825342165,0.8472873191236188,0.4068028751690922,282.38272825342176,0.8471852650274717,0.20835181451273688,[2.80813127e+02 2.74870941e-02 3.70563023e-02],[2.80337810e+02 6.33981412e-02 4.55376088e-02],[2.80219290e+02 6.63601267e-02 4.58256701e-02],[2.81521262e+02 6.81486402e-02 4.39945418e-02],[2.82970971e+02 8.88562200e-02 4.35049311e-02],[2.84054474e+02 1.04447265e-01 4.30020341e-02],[2.84106579e+02 8.99174222e-02 4.29400597e-02],[2.83833488e+02 3.70349228e-02 3.68844675e-02],[2.83802846e+02 2.67975581e-02 3.65832115e-02],[0.21529351 7.05222    1.4998375 ],[ 1.72385122 -0.742738   -0.16252614]
715,2014 WL602,40.8495125079848,0.022090977613632903,0.3635627620839193,40.849512507984805,0.02207563489153276,0.36313593815698036,[4.08495212e+01 2.15854716e-02 3.59744232e-01],[4.08494657e+01 2.16838520e-02 3.59941354e-01],[4.08494661e+01 2.17442536e-02 3.59670999e-01],[4.08495194e+01 2.19379975e-02 3.59987401e-01],[4.08495242e+01 2.21696377e-02 3.59702042e-01],[4.08495135e+01 2.21922875e-02 3.59969678e-01],[4.08495127e+01 2.21387681e-02 3.59780141e-01],[4.08495284e+01 2.20418208e-02 3.59910542e-01],[4.08495368e+01 2.20475453e-02 3.59901483e-01],[2.45251753e-05 1.13907993e-03 2.96155709e-02],[ 2.43182820e-05  1.16652622e-04 -3.14853710e-03]
716,2016 RK82,42.706733099757635,0.14563612243820168,0.32816762745226563,42.70673309975763,0.14560600513946534,0.32767814278205204,[42.71333097  0.14505419  0.31665644],[42.70466446  0.14556338  0.31615371],[42.70868997  0.14555019  0.31673773],[42.70855259  0.14606694  0.31610318],[42.70446364  0.14443135  0.31711653],[42.70375497  0.14435217  0.31655554],[42.70288803  0.14287298  0.31763805],[42.70296509  0.14161827  0.31737848],[42.70429714  0.14173771  0.31813671],[0.00699104 0.01320686 0.09662691],[ 0.00659787  0.00046094 -0.00954144]
717,2016 TZ94,44.24678541743011,0.16210876085905623,0.38563470970393626,44.24678541743012,0.16207157693895938,0.38495228439911483,[44.24721438  0.16210961  0.38032016],[44.24903677  0.16177628  0.38100747],[44.24601338  0.16152819  0.38101013],[44.23708255  0.157344    0.38311147],[44.24082819  0.15494536  0.38449048],[44.25460482  0.15577704  0.38409356],[44.2474639   0.15611664  0.38372166],[44.24750916  0.1574371   0.38373233],[44.2523979   0.15908906  0.38302635],[0.00108229 0.03252092 0.02005696],[ 7.81940197e-03  3.80351262e-05 -4.61801860e-04]
718,2014 WM602,47.070485343404556,0.1345408758469336,0.5643168379054819,47.07048534340456,0.13452988181132716,0.5642667092864743,[47.07041896  0.11436172  0.55635491],[47.07032986  0.11437935  0.55634072],[47.07034407  0.11439822  0.55638084],[47.07046372  0.11444102  0.55644524],[47.07052363  0.11448397  0.5564592 ],[47.07054148  0.11445091  0.55642327],[47.0705767   0.11434258  0.5563737 ],[47.07059911  0.11432879  0.55634053],[47.07056422  0.11440625  0.55637091],[6.32720826e-06 1.81176131e-01 7.09110585e-02],[ 0.00011377 -0.02004592 -0.00780751]
