spkid,e,a,q,i,full_name,Name,names
54410366,0.0739,45.74,42.355,2.59,       (2021 RN237),2021 RN237,
54410920,0.0886,43.39,39.549,21.13,       (2021 RR237),2021 RR237,
54410927,0.0160,43.26,42.570,1.25,       (2021 RS237),2021 RS237,
54410934,0.1207,39.62,34.835,2.78,       (2021 RT237),2021 RT237,
54410930,0.0731,44.6,41.343,2.53,       (2021 RU237),2021 RU237,
54410928,0.5188,81.76,39.340,28.71,       (2021 RV237),2021 RV237,
54410925,0.5128,77.59,37.801,20.65,       (2021 RW237),2021 RW237,
54410932,0.0418,42.81,41.019,2.81,       (2021 RX237),2021 RX237,
54412451,0.5871,91.57,37.807,24.02,       (2021 RM238),2021 RM238,
54412453,0.0559,43.1,40.691,1.19,       (2021 RN238),2021 RN238,
54300299,0.4550,39.57,21.566,154.94,       (2021 TH165),2021 TH165,
54410330,0.0883,46.06,41.989,2.72,       (2021 TP191),2021 TP191,
54412447,0.0419,43.11,41.303,1.89,       (2021 TH192),2021 TH192,
54412448,0.2871,52.64,37.527,9.70,       (2021 TJ192),2021 TJ192,
54412449,0.0519,44.16,41.872,1.70,       (2021 TK192),2021 TK192,
54217978,0.9501,37.31,1.862,154.93,       (2021 UL19),2021 UL19,
54231491,0.8989,38.94,3.938,96.91,       (2021 XS6),2021 XS6,
54236527,0.2939,48.87,34.507,12.01,       (2021 XD7),2021 XD7,
54239782,0.9788,78.9,1.675,75.17,       (2022 AB8),2022 AB8,
54240290,0.9062,51.87,4.866,73.40,       (2022 AZ9),2022 AZ9,
54248182,0.9962,980.5,3.698,132.06,       (A/2022 B3),2022 B3,
54274784,0.0720,44.09,40.917,7.07,       (2022 FR6),2022 FR6,
54274786,0.2863,43.47,31.025,15.00,       (2022 FA7),2022 FA7,
54276385,0.0604,34.9,32.791,5.57,       (2022 FH9),2022 FH9,
54278348,0.1405,41.41,35.588,21.32,       (2022 FG12),2022 FG12,
54278651,0.0151,47.41,46.691,24.17,       (2022 FK12),2022 FK12,
54278682,0.2018,46.45,37.076,5.93,       (2022 FM12),2022 FM12,
54278683,0.0258,42.36,41.270,1.27,       (2022 FN12),2022 FN12,
54268803,0.9523,36.72,1.750,116.86,       (2022 GU),2022 GU,
54272752,0.0968,42.11,38.032,1.76,       (2022 GY3),2022 GY3,
54272753,0.0298,41.31,40.079,15.85,       (2022 GZ3),2022 GZ3,
54274785,0.1559,44.09,37.217,9.47,       (2022 GP4),2022 GP4,
54276384,0.7168,134.9,38.214,13.70,       (2022 GV6),2022 GV6,
54276467,0.0421,43.35,41.519,2.06,       (2022 GG7),2022 GG7,
54279996,0.5623,91.05,39.855,7.78,       (2022 GN14),2022 GN14,
54276252,0.0715,42.78,39.720,0.77,       (2022 HE1),2022 HE1,
54278346,0.9031,36.22,3.508,147.18,       (2022 HB5),2022 HB5,
54279022,0.7319,107,28.682,2.18,       (2022 HK5),2022 HK5,
54279792,0.1006,39.3,35.346,2.82,       (2022 HW5),2022 HW5,
54342200,0.5477,68.74,31.094,19.57,       (2022 HQ19),2022 HQ19,
54343264,0.1002,39.54,35.574,1.19,       (2022 LV13),2022 LV13,
54343268,0.1922,39.52,31.927,11.53,       (2022 LW13),2022 LW13,
54343272,0.1001,43.09,38.773,1.98,       (2022 LX13),2022 LX13,
54343276,0.1461,39.72,33.920,14.40,       (2022 LY13),2022 LY13,
54343280,0.0982,48.29,43.551,0.98,       (2022 LZ13),2022 LZ13,
54343202,0.1003,48.24,43.402,1.46,       (2022 LA14),2022 LA14,
54343206,0.4585,55.9,30.271,2.21,       (2022 LB14),2022 LB14,
54343210,0.1458,41.88,35.771,1.78,       (2022 LC14),2022 LC14,
54343213,0.0838,46.17,42.301,2.29,       (2022 LD14),2022 LD14,
54343216,0.1083,43.65,38.929,1.15,       (2022 LE14),2022 LE14,
54343219,0.5515,79.27,35.552,10.54,       (2022 LF14),2022 LF14,
54343222,0.5933,85.08,34.602,10.09,       (2022 LG14),2022 LG14,
54343225,0.1018,45.7,41.050,5.71,       (2022 LH14),2022 LH14,
54343228,0.1007,39.26,35.304,2.10,       (2022 LJ14),2022 LJ14,
54343231,0.6541,141.2,48.835,31.99,       (2022 LK14),2022 LK14,
54343234,0.0975,52.62,47.489,7.95,       (2022 LL14),2022 LL14,
54343237,0.0326,46.56,45.048,2.56,       (2022 LM14),2022 LM14,
54343240,0.3108,50.94,35.106,1.84,       (2022 LN14),2022 LN14,
54343243,0.5939,59.64,24.218,0.77,       (2022 LO14),2022 LO14,
54343246,0.1007,43.39,39.017,0.66,       (2022 LP14),2022 LP14,
54343249,0.1013,37.2,33.427,8.57,       (2022 LQ14),2022 LQ14,
54343252,0.1056,41.67,37.273,5.20,       (2022 LR14),2022 LR14,
54343255,0.1061,51.47,46.009,0.82,       (2022 LS14),2022 LS14,
54343258,0.0999,68.82,61.941,41.06,       (2022 LT14),2022 LT14,
54343261,0.0995,36.94,33.266,0.72,       (2022 LU14),2022 LU14,
54343265,0.5026,86.78,43.161,0.77,       (2022 LV14),2022 LV14,
54343269,0.1890,46.01,37.317,1.09,       (2022 LW14),2022 LW14,
54343273,0.8204,120.2,21.575,1.58,       (2022 LX14),2022 LX14,
54343277,0.5219,59.65,28.523,1.90,       (2022 LY14),2022 LY14,
54343281,0.1010,31.71,28.503,13.03,       (2022 LZ14),2022 LZ14,
54343203,0.0824,42.11,38.635,19.63,       (2022 LA15),2022 LA15,
54343207,0.4144,47.56,27.849,5.36,       (2022 LB15),2022 LB15,
54343211,0.4477,82.3,45.458,1.39,       (2022 LC15),2022 LC15,
54343214,0.1001,47.98,43.181,2.62,       (2022 LD15),2022 LD15,
54343217,0.1038,38.7,34.681,25.28,       (2022 LE15),2022 LE15,
54343220,0.1342,50.97,44.132,4.52,       (2022 LF15),2022 LF15,
54343223,0.0830,45.01,41.275,1.53,       (2022 LG15),2022 LG15,
54343226,0.4656,60.43,32.295,1.23,       (2022 LH15),2022 LH15,
54343229,0.0998,47.19,42.475,3.18,       (2022 LJ15),2022 LJ15,
54343232,0.1004,43.61,39.231,3.16,       (2022 LK15),2022 LK15,
54343235,0.1005,43.58,39.202,1.52,       (2022 LL15),2022 LL15,
54343238,0.1841,46.9,38.267,3.77,       (2022 LM15),2022 LM15,
54343241,0.0999,34.94,31.451,5.68,       (2022 LN15),2022 LN15,
54343244,0.1002,35.49,31.938,7.06,       (2022 LO15),2022 LO15,
54343247,0.1006,30.92,27.810,4.85,       (2022 LP15),2022 LP15,
54343250,0.1012,40.52,36.417,2.96,       (2022 LQ15),2022 LQ15,
54343253,0.1002,65.3,58.759,17.51,       (2022 LR15),2022 LR15,
54343256,0.0964,49.35,44.597,0.70,       (2022 LS15),2022 LS15,
54343259,0.0241,43.25,42.207,5.26,       (2022 LT15),2022 LT15,
54343262,0.1007,38.19,34.340,7.28,       (2022 LU15),2022 LU15,
54343266,0.1390,50.77,43.712,2.81,       (2022 LV15),2022 LV15,
54343270,0.1010,35.83,32.213,14.44,       (2022 LW15),2022 LW15,
54343274,0.1004,74.06,66.623,19.27,       (2022 LX15),2022 LX15,
54343278,0.1251,64.77,56.664,14.55,       (2022 LY15),2022 LY15,
54343282,0.1008,45.09,40.548,3.63,       (2022 LZ15),2022 LZ15,
54343204,0.1012,44,39.547,1.24,       (2022 LA16),2022 LA16,
54343208,0.1040,35.62,31.917,6.58,       (2022 LB16),2022 LB16,
54343212,0.1036,35.61,31.925,8.76,       (2022 LC16),2022 LC16,
54343215,0.1002,43.56,39.194,2.35,       (2022 LD16),2022 LD16,
54343218,0.2351,40.25,30.787,10.72,       (2022 LE16),2022 LE16,
54343221,0.1001,46.55,41.891,25.46,       (2022 LF16),2022 LF16,
54343224,0.7390,96.9,25.294,29.49,       (2022 LG16),2022 LG16,
54343227,0.1630,49.17,41.156,0.48,       (2022 LH16),2022 LH16,
54343230,0.6076,60.42,23.709,11.22,       (2022 LJ16),2022 LJ16,
54343233,0.3078,50.91,35.239,30.66,       (2022 LK16),2022 LK16,
54343236,0.1061,38.6,34.507,0.65,       (2022 LL16),2022 LL16,
54343239,0.1014,49.18,44.189,3.39,       (2022 LM16),2022 LM16,
54343242,0.2113,41.94,33.075,6.66,       (2022 LN16),2022 LN16,
54343245,0.4899,65.71,33.520,3.96,       (2022 LO16),2022 LO16,
54343248,0.1003,43.35,39.003,2.74,       (2022 LP16),2022 LP16,
54343251,0.1006,70.37,63.289,7.68,       (2022 LQ16),2022 LQ16,
54343254,0.0578,42.8,40.322,4.64,       (2022 LR16),2022 LR16,
54343257,0.2677,66.9,48.995,24.44,       (2022 LS16),2022 LS16,
54343260,0.1023,75.9,68.137,4.96,       (2022 LT16),2022 LT16,
54343263,0.1003,70.67,63.579,10.31,       (2022 LU16),2022 LU16,
54343267,0.1006,41.52,37.348,1.03,       (2022 LV16),2022 LV16,
54343271,0.1001,41.99,37.783,1.53,       (2022 LW16),2022 LW16,
54343275,0.4223,77.71,44.892,3.49,       (2022 LX16),2022 LX16,
54343279,0.4196,76.19,44.224,1.47,       (2022 LY16),2022 LY16,
54343283,0.4510,72.5,39.804,2.86,       (2022 LZ16),2022 LZ16,
54343205,0.3946,66.85,40.473,1.97,       (2022 LA17),2022 LA17,
54343209,0.1017,39.42,35.411,3.75,       (2022 LB17),2022 LB17,
54344513,0.0997,47.87,43.099,1.20,       (2022 LE17),2022 LE17,
54344522,0.0533,43.92,41.578,2.34,       (2022 LO17),2022 LO17,
54344523,0.3947,71.88,43.515,1.75,       (2022 LP17),2022 LP17,
54297644,0.9514,68.81,3.346,93.37,       (2022 OC21),2022 OC21,
54299550,0.1005,33.06,29.738,15.59,       (2022 QY7),2022 QY7,
54302981,0.4360,56.01,31.591,20.65,       (2022 QU62),2022 QU62,
54302984,0.7118,113.2,32.631,16.27,       (2022 QV62),2022 QV62,
54375080,0.1620,46.68,39.120,4.58,       (2022 QD261),2022 QD261,
54375081,0.1164,45.87,40.536,7.43,       (2022 QE261),2022 QE261,
54375082,0.3420,56.3,37.050,8.88,       (2022 QF261),2022 QF261,
54392935,0.5772,79.12,33.451,6.63,       (2022 QR264),2022 QR264,
54392934,0.4081,60.11,35.576,27.79,       (2022 RW88),2022 RW88,
54320706,0.6859,34.43,10.814,7.69,       (2022 UN10),2022 UN10,
54392933,0.2411,47.14,35.777,7.39,       (2022 UD146),2022 UD146,
54338254,0.1001,32.19,28.963,5.88,       (2022 WV24),2022 WV24,
54338257,0.1000,37.45,33.704,17.97,       (2022 WW24),2022 WW24,
54367464,0.9478,92.01,4.801,118.36,       (2023 DP5),2023 DP5,
54386889,0.1003,51.5,46.335,2.62,       (2023 FV47),2023 FV47,
54432237,0.0373,42.38,40.796,10.66,       (2023 FR54),2023 FR54,
54432238,0.2904,53.32,37.835,3.94,       (2023 FS54),2023 FS54,
54432240,0.2409,44.91,34.090,10.35,       (2023 FT54),2023 FT54,
54432241,0.5004,43.61,21.788,33.88,       (2023 FU54),2023 FU54,
54432244,0.1470,44.73,38.157,2.94,       (2023 FW54),2023 FW54,
54432243,0.0464,43.94,41.897,1.72,       (2023 FX54),2023 FX54,
54432342,0.5155,70.49,34.151,4.72,       (2023 FY54),2023 FY54,
54432343,0.1455,41.61,35.553,5.08,       (2023 FZ54),2023 FZ54,
54432344,0.1264,43.8,38.265,6.52,       (2023 FA55),2023 FA55,
54433093,0.1012,44.42,39.921,2.62,       (2023 FB55),2023 FB55,
54433091,0.5629,79.15,34.595,23.19,       (2023 FC55),2023 FC55,
54433092,0.2356,52.63,40.230,9.41,       (2023 FD55),2023 FD55,
54443033,0.0458,41.69,39.777,13.67,       (2023 FH57),2023 FH57,
54443034,0.1121,39.15,34.759,7.04,       (2023 FJ57),2023 FJ57,
54443035,0.1207,43.74,38.463,28.30,       (2023 FK57),2023 FK57,
54443036,0.0634,44.37,41.554,2.71,       (2023 FL57),2023 FL57,
54443037,0.1836,43.15,35.229,22.91,       (2023 FM57),2023 FM57,
54443038,0.0722,43.38,40.245,3.53,       (2023 FN57),2023 FN57,
54367463,0.9850,141.2,2.119,76.62,       (A/2023 H4),2023 H4,
54433090,0.1735,42.8,35.376,13.07,       (2023 HA36),2023 HA36,
54378869,0.9610,80.05,3.119,102.87,       (2023 QE7),2023 QE7,
54465528,0.9515,107.9,5.234,121.68,       (2023 RN167),2023 RN167,
54389202,0.7189,69.54,19.549,96.78,       (2023 SO7),2023 SO7,
54397473,0.9484,57.28,2.958,159.34,       (2023 TD38),2023 TD38,
54406852,0.8170,73.3,13.413,31.60,       (2023 UJ31),2023 UJ31,
54402647,0.8851,30.25,3.475,42.92,       (2023 VG2),2023 VG2,
54427462,0.2974,39.63,27.842,4.28,       (2024 AW15),2024 AW15,
54430672,0.9965,1941,6.705,132.46,       (A/2024 D1),2024 D1,
54437370,0.9177,38.49,3.167,24.84,       (2024 DJ4),2024 DJ4,
54433319,0.1002,42.86,38.567,0.91,       (2024 EL7),2024 EL7,
54460467,0.8919,61.25,6.621,30.62,       (2024 FV24),2024 FV24,
54433948,0.5362,33.27,15.430,34.57,       (2024 GT4),2024 GT4,
54440645,0.9549,74.94,3.376,158.15,       (2024 JU3),2024 JU3,
54442645,0.8484,76.13,11.544,21.90,       (2024 JL23),2024 JL23,
54445396,0.9268,41.74,3.056,58.28,       (2024 JD27),2024 JD27,
54459572,0.8385,59.94,9.679,146.09,       (2024 LY9),2024 LY9,
54465526,0.5219,35.94,17.184,19.08,       (2024 OR4),2024 OR4,
54466506,0.9770,66.41,1.524,101.21,       (2024 PN7),2024 PN7,
54467487,0.9672,88.39,2.899,136.31,       (2024 PP8),2024 PP8,
54471385,0.9233,85.76,6.574,142.04,       (2024 PL17),2024 PL17,
54467533,0.9875,247,3.096,143.49,       (2024 QX1),2024 QX1,
54470423,0.9539,57.99,2.675,133.19,       (2024 RQ11),2024 RQ11,
54471383,0.6395,53.91,19.434,26.31,       (2024 RA22),2024 RA22,
